              U       eps         D  N_bath        e_1       e_2        e_3       V_1       V_2       V_3
11387  1.415579  0.790653  3.379971       3  -3.283491 -2.040494   3.476452  0.702572  0.866654  0.952397
11388  3.746992 -0.463096  4.556656       3  -5.701284  1.388056   3.412027  0.887260  1.160014  0.876353
11389  2.609793 -0.766613  2.424360       3  -3.203564  1.237495   1.645155  0.704503  0.570303  0.849604
11390  1.309615  0.675457  3.280310       3  -4.324322  1.259626   2.236298  0.795124  0.731294  0.959842
11391  7.774480 -0.704360  6.001818       3  -5.737575 -2.644416   6.266060  0.893180  1.269734  1.187805
11392  5.810295  0.662701  6.942931       3  -8.488648 -1.164222   5.397213  0.962847  1.293753  1.348754
11393  6.882591  0.461302  2.859751       3  -2.786607  0.687209   2.932895  0.837344  0.769388  0.726272
11394  7.236658 -0.311243  6.261325       3  -4.368216 -0.275446   8.154434  1.317475  1.130214  0.986387
11395  3.318136 -0.422335  3.494359       3  -3.936125  0.697596   3.052592  0.805635  0.978479  0.786200
11396  5.098505  0.689118  7.071083       3  -7.504825  1.633901   6.637340  1.217991  1.333606  1.113365
11397  1.035709  0.888998  4.198489       3  -3.586745  1.037380   4.810233  1.065050  0.939767  0.809536
11398  1.677360  0.487700  2.368006       3  -1.987974 -0.813821   2.748037  0.788847  0.579366  0.741332
11399  5.092570 -0.144109  5.923300       3  -6.900670 -0.873848   4.945931  0.974165  1.128242  1.244573
11400  5.133740  0.684005  4.391308       3  -5.003782 -1.332783   3.778834  0.750708  1.048040  1.064727
11401  4.499736 -0.888748  3.925481       3  -4.379268 -0.010962   3.471693  0.715209  1.156738  0.805898
11402  5.222140  0.618521  2.108609       3  -1.837747  0.267331   2.379471  0.769807  0.573638  0.648628
11403  7.418899  0.369289  6.520808       3  -7.458139 -1.489460   5.583477  0.967417  1.245552  1.289953
11404  5.968008  0.610894  5.961103       3  -6.323230  2.728359   5.598976  1.185122  1.252452  0.906535
11405  6.816801  0.660712  4.934855       3  -4.148495  3.933782   5.721215  1.300063  0.850355  0.853440
11406  2.944537 -0.953472  5.296518       3  -5.446647  4.603579   5.146388  1.265282  0.852119  1.022165
11407  3.642615  0.320219  6.678725       3  -7.212086 -2.365780   6.145364  1.007842  1.214844  1.326732
11408  7.365842 -0.755720  2.307999       3  -2.138599  1.385099   2.477399  0.833706  0.628642  0.615680
11409  4.990146 -0.931175  4.378380       3  -2.117244 -1.799809   6.639515  0.845847  1.204387  0.788262
11410  3.016402  0.173958  4.256961       3  -3.389471  0.351725   5.124451  1.003249  1.055606  0.767628
11411  7.375892  0.490208  2.993678       3  -3.761158 -0.535199   2.226197  0.661404  0.766779  0.938312
11412  2.310810  0.168710  3.618412       3  -2.969583 -0.029663   4.267240  0.827735  1.064768  0.696186
11413  6.452841 -0.854582  4.039893       3  -4.171976 -1.364309   3.907811  0.885285  0.839778  1.040634
11414  4.327393  0.131376  6.635379       3  -6.152540 -0.891167   7.118218  1.176247  1.209044  1.174253
11415  3.100906  0.789718  6.541867       3  -7.094282 -3.177026   5.989453  0.883618  1.267593  1.333082
11416  7.376811  0.271886  2.465819       3  -3.215171  0.413493   1.716467  0.615724  0.795635  0.746751
11417  6.883727 -0.114856  2.397835       3  -2.968565  0.847426   1.827105  0.669150  0.809376  0.650890
11418  2.115128 -0.849026  4.035799       3  -6.157545  1.450293   1.914054  0.743338  0.993500  1.014730
11419  5.255896  0.245223  3.227034       3  -2.135612 -1.331586   4.318456  0.879943  0.828090  0.770948
11420  4.834797 -0.373857  5.153257       3  -4.932982  1.147627   5.373532  1.126799  1.036820  0.967468
11421  7.988378 -0.482073  5.936715       3  -4.406556  1.877771   7.466873  1.328390  1.140380  0.845189
11422  2.683196 -0.605526  4.947571       3  -5.753320 -0.799374   4.141822  0.823465  1.132356  1.090595
11423  2.775851  0.381963  4.863451       3  -6.168016 -2.910894   3.558887  0.831543  0.814595  1.319523
11424  7.406239  0.891348  3.830461       3  -3.904119  1.537822   3.756803  0.957573  0.981237  0.747513
11425  3.422769  0.651313  6.724939       3  -5.346984 -1.876076   8.102894  0.980111  1.477026  1.067243
11426  1.648653  0.087383  6.585838       3  -5.860774 -2.699638   7.310902  1.282762  0.947052  1.284636
11427  7.862979  0.086336  4.929604       3  -5.591567  2.231965   4.267641  1.060307  1.064982  0.938001
11428  3.471272 -0.942552  5.016900       3  -5.812295  1.787006   4.221504  0.987130  1.233757  0.835030
11429  3.816909 -0.420323  5.725995       3  -4.861117 -1.770434   6.590874  1.138532  1.047865  1.118484
11430  7.160016  0.052600  6.501384       3  -7.559249  1.447026   5.443520  1.093348  1.322187  1.093307
11431  4.324301 -0.697554  5.762059       3  -6.711036  2.631739   4.813082  1.182254  0.842411  1.249344
11432  6.676276  0.752794  4.599152       3  -5.578874  1.908506   3.619431  0.984711  0.990386  0.988631
11433  6.810019 -0.084907  4.845448       3  -3.575480 -2.959883   6.115415  1.097990  0.889539  1.042999
11434  4.289414  0.354795  2.289122       3  -2.153999 -0.338964   2.424246  0.662608  0.742354  0.683492
11435  2.267554  0.693952  7.676828       3  -6.260864 -4.343512   9.092792  1.429682  0.985736  1.368047
11436  7.892286 -0.747266  3.515088       3  -2.584432  0.462748   4.445745  0.934583  0.977798  0.638937
11437  5.388418  0.861956  6.979066       3  -7.239166 -2.117498   6.718966  1.067738  1.255975  1.313573
11438  5.695420 -0.166545  7.405980       3  -8.516259  5.175685   6.295701  1.369189  1.307684  1.063052
11439  7.636961  0.675461  7.468373       3  -9.838927  4.648042   5.097819  1.261019  1.039176  1.443765
11440  4.588213 -0.131897  5.703064       3  -4.719405 -3.780897   6.686723  0.896025  1.201848  1.176173
11441  1.988471  0.902522  5.533649       3  -6.554128  1.170079   4.513171  1.052272  1.044116  1.151249
11442  2.136096  0.391984  4.744782       3  -3.725026  1.759932   5.764539  1.212226  0.930546  0.827777
11443  4.695393 -0.854171  5.614825       3  -7.054947  3.329477   4.174704  1.114739  1.070199  1.089284
11444  7.811534  0.526321  5.974264       3  -5.554898 -2.571401   6.393630  1.013642  1.158894  1.197008
11445  5.829946 -0.453771  7.410091       3  -6.808296  0.095517   8.011886  1.339091  1.190528  1.227554
11446  5.493550 -0.378549  4.046275       3  -3.955923 -0.513385   4.136627  0.983358  0.780164  1.000145
11447  7.905571  0.697278  3.225914       3  -4.309206 -0.062463   2.142622  0.619071  0.934967  0.892338
11448  7.243605 -0.454019  3.829672       3  -3.954169  0.141778   3.705175  0.871442  0.950121  0.880854
11449  4.692685 -0.827330  5.269710       3  -5.513694  0.483234   5.025725  1.095648  0.962514  1.108117
11450  7.520689 -0.420230  2.889452       3  -2.973790 -1.720098   2.805114  0.642701  0.782794  0.902026
11451  2.983220 -0.176747  2.004323       3  -1.941210 -0.321551   2.067435  0.647623  0.632835  0.675349
11452  2.050387 -0.846378  3.089219       3  -3.886269  1.826429   2.292170  0.815394  0.926822  0.665426
11453  1.899206 -0.981051  2.132139       3  -1.761573 -0.871080   2.502705  0.697507  0.626078  0.692006
11454  4.381040  0.236269  7.834240       3  -8.500587  3.863986   7.167893  1.433906  1.034179  1.364485
11455  4.982227  0.825162  6.239091       3  -8.322942  0.104921   4.155240  0.960123  1.111230  1.347315
11456  1.302680 -0.344033  7.495137       3  -7.686274  0.367979   7.304000  1.381833  0.947592  1.401485
11457  6.820778 -0.125431  7.907431       3  -5.654636 -2.882846  10.160225  1.034610  1.619718  1.157636
11458  6.456446 -0.827666  5.027173       3  -3.744526 -0.705288   6.309821  1.204925  0.893192  0.975070
11459  1.695826  0.313471  7.171830       3  -6.934236  6.281689   7.409423  1.500827  1.161181  0.982296
11460  4.917326 -0.451493  2.816249       3  -4.158053  1.421741   1.474445  0.678598  0.971696  0.623050
11461  2.175023 -0.985212  2.315511       3  -2.544598  1.150730   2.086425  0.763039  0.636675  0.697508
11462  7.334535 -0.656338  6.156592       3  -7.539034 -0.939459   4.774149  0.981306  1.095316  1.325417
11463  2.906724 -0.107829  6.782054       3  -8.865491  3.760418   4.698617  1.178189  1.246599  1.172797
11464  4.242962  0.339252  3.886375       3  -3.348642 -1.918475   4.424109  0.951237  0.785425  0.975909
11465  1.441111  0.598064  2.521151       3  -2.406852 -1.005997   2.635449  0.742962  0.630290  0.809788
11466  3.647276 -0.315559  7.712979       3  -6.144939 -1.834390   9.281018  1.314372  1.304747  1.216674
11467  3.647272 -0.838289  3.906319       3  -4.041745 -1.413343   3.770894  0.808445  0.907701  1.004657
11468  6.474561  0.296684  6.298627       3  -6.029529  0.455816   6.567725  1.170671  1.218278  1.074783
11469  4.865468  0.080490  7.015968       3  -6.236543  0.218741   7.795394  1.191070  1.402898  1.039102
11470  4.094970 -0.279134  5.663251       3  -6.565108  1.047579   4.761395  1.104145  0.950874  1.217391
11471  1.064444 -0.235632  3.093090       3  -2.475959 -2.340821   3.710222  0.845887  0.689834  0.881888
11472  4.662007 -0.196229  3.004424       3  -4.156643  0.691164   1.852205  0.672110  0.844626  0.864610
11473  4.715281 -0.814964  5.430943       3  -3.774216 -1.989287   7.087671  1.215444  0.965356  1.023831
11474  6.656805 -0.630460  7.624964       3  -7.560526 -2.656703   7.689402  1.192556  1.229410  1.385844
11475  3.895685 -0.915539  2.023506       3  -1.870309  0.454247   2.176703  0.733911  0.601994  0.622239
11476  2.469464  0.190719  2.203637       3  -1.920610 -0.932398   2.486664  0.713621  0.603208  0.727848
11477  7.829452  0.936530  4.608610       3  -4.476340 -0.845827   4.740880  0.928632  1.032945  1.002297
11478  5.678726  0.999497  3.268957       3  -2.080592 -0.617489   4.457323  0.947971  0.818613  0.715756
11479  2.149227 -0.320464  2.719197       3  -3.128648 -0.666452   2.309746  0.693713  0.681242  0.886434
11480  7.357155 -0.309513  3.256627       3  -3.880908 -0.995969   2.632346  0.765691  0.672076  1.017480
11481  6.153473  0.002816  3.459795       3  -3.308923  0.406586   3.610666  0.911820  0.828573  0.827421
11482  3.899363 -0.366980  3.215792       3  -4.140721  2.247273   2.290864  0.851198  0.829804  0.796319
11483  3.805521 -0.988596  3.486536       3  -3.283149  1.750181   3.689923  0.980673  0.874672  0.702016
11484  3.624440  0.407127  5.847426       3  -5.363311 -2.464295   6.331541  1.170457  0.926363  1.222485
11485  3.118630  0.422041  6.643864       3  -2.767258 -1.574489  10.520470  1.363834  1.278883  0.856756
11486  5.534377 -0.685771  4.199527       3  -5.099401  2.660614   3.299652  0.985991  1.013380  0.821209
11487  1.421333 -0.845670  7.267115       3  -7.123849  5.399127   7.410381  1.471811  1.179663  1.033711
11488  3.962440 -0.049290  2.014136       3  -1.760911 -1.627332   2.267361  0.604600  0.606958  0.740472
11489  3.676752 -0.938646  5.084844       3  -6.207764  3.326098   3.961924  1.090434  1.073669  0.946203
11490  3.260890  0.569966  4.865693       3  -5.245762  0.193042   4.485624  0.971955  1.046540  1.028422
11491  3.367550 -0.851287  2.015037       3  -2.712882  0.563462   1.317191  0.537458  0.835048  0.544653
11492  7.164077  0.283922  5.586115       3  -5.087476  3.886522   6.084755  1.307890  1.072353  0.834095
11493  3.698987 -0.001936  2.744399       3  -2.123324  0.400781   3.365475  0.895422  0.706341  0.668162
11494  5.092098  0.854836  2.646980       3  -3.865033  0.967272   1.428928  0.632895  0.788992  0.813668
11495  5.200542  0.860298  5.759081       3  -5.491308 -1.528531   6.026855  1.132316  0.984880  1.189209
11496  7.182212 -0.610215  3.086098       3  -3.751040  1.961966   2.421157  0.851452  0.783820  0.790776
11497  7.117052  0.936857  6.614914       3 -10.258992  2.304138   2.970835  0.927044  1.308148  1.280829
11498  4.369120 -0.440014  5.274929       3  -4.008122 -1.805728   6.541735  1.126802  1.013419  1.030254
11499  2.195044 -0.366975  3.558642       3  -3.243802  0.161949   3.873482  0.933117  0.833471  0.836732
11500  2.435588  0.942467  4.229139       3  -4.681337  1.041452   3.776941  1.012737  0.738962  1.058609
11501  3.948710 -0.903152  2.762556       3  -2.439843  1.899448   3.085270  0.939707  0.679245  0.643641
11502  7.527382 -0.003226  7.533127       3  -5.226243 -2.084245   9.840011  1.332531  1.309189  1.142858
11503  2.513889 -0.364418  2.813214       3  -4.379669  1.199662   1.246759  0.625492  0.819008  0.853776
11504  1.668446  0.178883  2.435303       3  -1.979061 -0.354304   2.891545  0.742233  0.744617  0.667081
11505  7.053951  0.365430  6.136758       3  -5.533534  2.923480   6.739982  1.359166  0.979066  1.049228
11506  1.280110 -0.535721  5.778383       3  -7.568753  1.959833   3.988014  0.982300  1.317243  0.989237
11507  4.237459  0.317510  6.160982       3  -7.172075 -3.380433   5.149889  0.966869  1.008729  1.403507
11508  4.956460  0.665248  4.664186       3  -5.002637 -0.408697   4.325735  0.819125  1.179394  0.952564
11509  6.706850  0.149028  4.375451       3  -4.599269  0.208481   4.151633  0.822001  1.197182  0.822537
11510  6.547740  0.409182  2.183748       3  -1.119904 -1.027968   3.247591  0.736000  0.708961  0.588130
11511  2.489258 -0.652114  7.779658       3  -8.781175  4.777775   6.778141  1.431163  0.922139  1.433219
11512  7.316489 -0.534270  5.807578       3  -5.164715 -2.875414   6.450442  0.980736  1.165896  1.173058
11513  5.051332  0.333075  2.176656       3  -2.527726  0.340337   1.825587  0.666483  0.633454  0.735009
11514  7.888022  0.112529  6.803584       3  -4.792418 -3.841149   8.814749  1.115056  1.296114  1.186605
11515  4.051961  0.000397  5.149272       3  -5.506307  3.494479   4.792237  1.169249  1.120710  0.809316
11516  5.952127 -0.145717  4.121994       3  -4.879049  1.502223   3.364939  0.928333  0.962436  0.914363
11517  3.054628 -0.807501  5.129228       3  -5.979899  0.226844   4.278558  0.945881  1.087628  1.089836
11518  6.282129  0.804404  6.586196       3  -6.660759 -0.792910   6.511632  1.087541  1.266846  1.185436
11519  3.650991 -0.742170  6.276571       3  -5.915275 -5.476064   6.637866  1.019820  1.054402  1.357937
11520  5.817988  0.336493  3.462814       3  -2.964478  2.544712   3.961151  1.067627  0.769322  0.687614
11521  6.420631  0.558806  5.615294       3  -3.844538 -1.390437   7.386050  1.045733  1.268510  0.933879
11522  4.511195 -0.623608  4.013913       3  -4.815877 -0.331296   3.211950  0.840457  0.846175  1.064404
11523  2.524574 -0.056966  4.995171       3  -7.226276  1.676981   2.764065  0.850176  1.201295  1.007033
11524  5.934270  0.519907  7.522624       3  -7.445076 -0.024919   7.600171  1.327709  1.138050  1.315706
11525  3.597575 -0.881819  3.333350       3  -2.568413 -0.261015   4.098286  0.891410  0.883070  0.740035
11526  2.395949 -0.996183  6.618303       3  -6.776105  4.531698   6.460502  1.388351  0.940615  1.183668
11527  6.159994  0.114176  4.552033       3  -5.714401  1.448686   3.389665  0.944632  0.935629  1.063101
11528  3.742700  0.010795  6.709519       3  -9.373778  2.608970   4.045259  1.057281  1.259542  1.251848
11529  3.044300 -0.051079  2.307597       3  -2.042994  2.555586   2.572200  0.904183  0.579721  0.561639
11530  1.569315  0.159182  2.901203       3  -3.108836 -0.577380   2.693569  0.714125  0.785040  0.848941
11531  6.126547 -0.210537  5.694276       3  -3.483760  0.357562   7.904792  1.372619  0.976631  0.887242
11532  4.070411  0.624008  7.407272       3  -4.710522 -1.455122  10.104023  1.475805  1.153517  1.098642
11533  3.326313 -0.236536  5.473985       3  -6.746547  3.429005   4.201424  1.120228  1.080980  1.030251
11534  6.329969  0.570034  3.285068       3  -2.249478 -0.519172   4.320657  0.922373  0.843839  0.726982
11535  2.879338  0.347904  5.679131       3  -6.526891  1.278623   4.831370  1.134691  0.894639  1.235939
11536  5.658427  0.520075  3.573134       3  -2.939667 -2.447044   4.206600  0.899832  0.753985  0.946856
11537  7.144082 -0.786445  3.388913       3  -4.069893  0.002184   2.707932  0.699020  0.967051  0.856524
11538  7.229810 -0.055907  6.876893       3  -8.523969  3.136884   5.229817  1.236903  0.941102  1.400844
11539  3.222944  0.388309  5.187058       3  -4.049309 -3.124811   6.324808  1.032162  1.020111  1.093709
11540  6.034185 -0.345961  7.235669       3  -3.983431 -2.843041  10.487907  1.451228  1.156617  1.078214
11541  3.836725  0.102268  6.992470       3  -6.317700  3.146284   7.667240  1.461499  0.970654  1.171919
11542  5.533162  0.140623  4.216234       3  -4.808876 -0.714888   3.623591  0.852872  0.909978  1.062397
11543  4.842922 -0.975090  7.258385       3  -8.986738 -3.282611   5.530032  0.977840  1.150893  1.529740
